,train_acc,test_acc,train_loss,test_loss
0,0.10257142857142858,0.098,3.179685942114216,2.9262188317927906
1,0.09757142857142857,0.1,2.773847055217447,2.5091483263259238
2,0.11342857142857143,0.095,2.6413122758473437,2.6416199968216265
3,0.09985714285714285,0.12266666666666666,2.511054953483686,2.4481125816385796
4,0.12414285714285714,0.156,2.3249471927886685,2.2439400059111576
5,0.13071428571428573,0.10766666666666666,2.2895088620381814,2.3096744836644922
6,0.15085714285714286,0.17033333333333334,2.234987550674508,2.148029072487608
7,0.1637142857142857,0.18166666666666667,2.178868457062604,2.1244182130123708
8,0.16857142857142857,0.18666666666666668,2.1499373558993753,2.104446770028865
9,0.1762857142857143,0.17066666666666666,2.136023442494815,2.136991944718868
10,0.17285714285714285,0.14933333333333335,2.131043251790957,2.1968599976377283
11,0.17285714285714285,0.16433333333333333,2.151080929525367,2.1644268872890065
12,0.1722857142857143,0.18,2.1394829456120323,2.142167806625366
13,0.18342857142857144,0.17033333333333334,2.115731951308577,2.1234723494407977
14,0.17185714285714285,0.16733333333333333,2.1449783256609147,2.0965731511724757
15,0.1717142857142857,0.18766666666666668,2.129899137096318,2.140140953216147
16,0.185,0.16266666666666665,2.110985951880886,2.1587275685148035
17,0.1742857142857143,0.19,2.131113240707955,2.118206041924497
18,0.18171428571428572,0.16266666666666665,2.123565004840833,2.103837841368736
19,0.1677142857142857,0.16533333333333333,2.122129764186737,2.1670550386956395
20,0.17914285714285713,0.18966666666666668,2.1207578644904914,2.0884157558704946
21,0.183,0.189,2.102365549296549,2.1273962576338588
22,0.17985714285714285,0.19333333333333333,2.1105963051591288,2.0963268470256886
23,0.1757142857142857,0.16166666666666665,2.1130995641560313,2.1568228868727988
24,0.17957142857142858,0.19466666666666665,2.1091322855317975,2.087648313096229
25,0.18042857142857144,0.143,2.1121593588563403,2.2259149538709764
26,0.18042857142857144,0.16866666666666666,2.1257254157436494,2.2426865265724505
27,0.18757142857142858,0.19366666666666665,2.112977844939384,2.094206175905593
28,0.17714285714285713,0.18533333333333332,2.107101050686074,2.0939065674518016
29,0.17942857142857144,0.122,2.0976712703704834,2.2949765819184322
30,0.1762857142857143,0.205,2.1147499677797432,2.089247858270686
31,0.18471428571428572,0.20033333333333334,2.093647523013424,2.072758858508252
32,0.17785714285714285,0.158,2.1011820176965026,2.0981084526853357
33,0.18114285714285713,0.21166666666666667,2.1085106613429168,2.0920859359680337
34,0.17885714285714285,0.14333333333333334,2.1036755652188166,2.1361412114285407
35,0.17914285714285713,0.171,2.1159071209223845,2.1014761759879743
36,0.17942857142857144,0.188,2.087842899914746,2.0635207815373198
37,0.18642857142857142,0.185,2.0902359420306063,2.0865193453240902
38,0.18257142857142858,0.19366666666666665,2.0897875294837776,2.0584185212216477
39,0.19185714285714286,0.154,2.08117667126329,2.136288920615582
40,0.18357142857142858,0.20833333333333334,2.0934924948705387,2.0901681907633516
41,0.18685714285714286,0.219,2.083736538342689,2.0501462525509773
42,0.18657142857142858,0.18633333333333332,2.084874760070348,2.079960159798886
43,0.18814285714285714,0.19066666666666668,2.0750794383488835,2.0675457792079195
44,0.18657142857142858,0.18366666666666667,2.0824842648963404,2.076535125996204
45,0.187,0.175,2.081447227360451,2.108453370155172
46,0.19257142857142856,0.185,2.080424314220202,2.122190975128336
47,0.18728571428571428,0.18366666666666667,2.077247432377785,2.1254086633946034
48,0.194,0.20433333333333334,2.0713853155641253,2.0593887402656232
49,0.19128571428571428,0.17766666666666667,2.0755075150973177,2.1159681195908404
50,0.19114285714285714,0.183,2.067805922194703,2.071473150811297
51,0.19614285714285715,0.19766666666666666,2.0778314033055416,2.0776094401136356
52,0.194,0.195,2.0639143273166325,2.0646464964176747
53,0.19857142857142857,0.203,2.063046393873485,2.064447080835383
54,0.21785714285714286,0.23866666666666667,2.044531583241676,2.013714993253667
55,0.24114285714285713,0.24766666666666667,2.0068034793688283,1.9827130703215903
56,0.2561428571428571,0.24633333333333332,1.9851015071346336,2.0066785305104355
57,0.25157142857142856,0.263,1.9711140481304361,1.9627321806359799
58,0.269,0.269,1.9509026432690555,1.9157850666249052
59,0.2844285714285714,0.2796666666666667,1.9080406677777364,1.9139986608890778
60,0.29642857142857143,0.288,1.888754920872379,1.9039477883501257
61,0.30342857142857144,0.30466666666666664,1.882067830050917,1.8726154477038282
62,0.2988571428571429,0.2803333333333333,1.8839207495728585,1.8984471217114876
63,0.3038571428571429,0.327,1.8633317408496386,1.8491575603789472
64,0.30542857142857144,0.30566666666666664,1.8661622108389797,1.8824549101768655
65,0.3102857142857143,0.315,1.845607047211634,1.846210498759087
66,0.3027142857142857,0.30933333333333335,1.8522568919342948,1.8504274994768994
67,0.31585714285714284,0.33166666666666667,1.8295519977944081,1.837586430793113
68,0.319,0.298,1.8239039580027263,1.8785975283764778
69,0.31585714285714284,0.30466666666666664,1.8251698898942503,1.8489846130634875
70,0.32557142857142857,0.31366666666666665,1.8116614470198817,1.8439079649904941
71,0.32585714285714285,0.33266666666666667,1.8041520837235123,1.8098313871850358
72,0.3324285714285714,0.31566666666666665,1.7945316159017555,1.812838206899927
73,0.3332857142857143,0.338,1.7985086337616454,1.7841416914412316
74,0.34414285714285714,0.347,1.776256842155979,1.7855217050998768
75,0.3415714285714286,0.361,1.776247732171185,1.7765687742131822
76,0.3444285714285714,0.33266666666666667,1.7527586635389285,1.7782678249034476
77,0.3497142857142857,0.35733333333333334,1.7632866983544337,1.7667744958654363
78,0.3557142857142857,0.361,1.7354986792830027,1.7544652819633484
79,0.36014285714285715,0.3486666666666667,1.7193477246314968,1.7735490481904213
80,0.36114285714285715,0.33766666666666667,1.7275137057587437,1.8034836294803214
81,0.37014285714285716,0.379,1.713560989458267,1.7013226646058104
82,0.3638571428571429,0.345,1.7063407729205475,1.7699063242749964
83,0.36714285714285716,0.37633333333333335,1.7048529370190346,1.7173975008599303
84,0.37385714285714283,0.346,1.690754262279702,1.7513139856622575
85,0.37342857142857144,0.38533333333333336,1.6981743955176716,1.694882040328168
86,0.3821428571428571,0.38133333333333336,1.6845444745669083,1.6918504593220163
87,0.3871428571428571,0.37733333333333335,1.6762916121852998,1.6996076690389754
88,0.38185714285714284,0.38066666666666665,1.6713730559501474,1.6782790447803253
89,0.38571428571428573,0.38966666666666666,1.6533943773948983,1.6750898754343073
90,0.3902857142857143,0.38033333333333336,1.6538825982237515,1.6651029916519815
91,0.3924285714285714,0.3963333333333333,1.6590022970007978,1.6708165026725608
92,0.4017142857142857,0.388,1.6365341258375612,1.6719810214448483
93,0.40085714285714286,0.38666666666666666,1.635961891853646,1.664174811637148
94,0.3932857142857143,0.394,1.6379056619182568,1.662885864998432
