,train_acc,test_acc,train_loss,test_loss
0,0.24571428571428572,0.29088888888888886,3.0955007257708314,1.8552838377918757
1,0.4178095238095238,0.44,1.5218058497938391,1.5350555067366742
2,0.5810952380952381,0.6605555555555556,1.1272661770769088,0.932125561414881
3,0.6614285714285715,0.7197777777777777,0.9242535729295769,0.7852908835766164
4,0.717047619047619,0.7205555555555555,0.7937371823794948,0.7791634404384498
5,0.7410476190476191,0.802,0.7336181342783221,0.6029408979923168
6,0.7760476190476191,0.763,0.6569931522079798,0.6766826898282301
7,0.7887142857142857,0.838,0.6166642909724963,0.5007005513559842
8,0.8038571428571428,0.8522222222222222,0.582085547699413,0.4701016607119682
9,0.8203809523809524,0.8324444444444444,0.5368183544600209,0.5211726880454003
10,0.8247619047619048,0.866,0.5179970810130307,0.4131785106468708
11,0.8346666666666667,0.8676666666666667,0.49283702825756015,0.41222775093418484
12,0.8383809523809523,0.8515555555555555,0.4807802295848115,0.46640368772948043
13,0.8495714285714285,0.8913333333333333,0.4611091173538879,0.35220512237848967
14,0.8557142857142858,0.8601111111111112,0.44078601596244754,0.447761262932145
15,0.8591904761904762,0.8924444444444445,0.42698444919363004,0.3349411518227124
16,0.863904761904762,0.8873333333333333,0.41424078910499584,0.35172171193234464
17,0.8702857142857143,0.8783333333333333,0.39939660039167607,0.3600103493436431
18,0.8759047619047619,0.9001111111111111,0.38463603281040354,0.3238339083573074
19,0.8804285714285714,0.911,0.3704445442720635,0.2906564089951786
20,0.8828571428571429,0.9063333333333333,0.3635971366712764,0.3091114642666587
21,0.8856190476190476,0.888,0.35208263827694786,0.35492530930126814
22,0.8875238095238095,0.9056666666666666,0.3406729051330137,0.296524777532892
23,0.8956666666666667,0.907,0.3228986496998839,0.3036308007724319
24,0.8982857142857142,0.9148888888888889,0.3209798199491777,0.27942749905459424
25,0.9024285714285715,0.9262222222222222,0.30583216840772687,0.24434058281018378
26,0.9046190476190477,0.9271111111111111,0.3045253168842564,0.23972850546557853
27,0.9064285714285715,0.9086666666666666,0.2922827953265773,0.29718860263889985
28,0.9104285714285715,0.9332222222222222,0.27943768918718376,0.21776029042873188
29,0.9183333333333333,0.9298888888888889,0.26945470023440987,0.22738882934952037
30,0.9161904761904762,0.9416666666666667,0.2684717022075319,0.19611945390331406
31,0.9195714285714286,0.9372222222222222,0.25475246941775676,0.2129327392483011
32,0.9193333333333333,0.9262222222222222,0.2597419532750204,0.23337246901652914
33,0.9246666666666666,0.9365555555555556,0.24107081670444486,0.2030121708777568
34,0.9265238095238095,0.9376666666666666,0.24130855323789327,0.2090438906803516
35,0.9261428571428572,0.9421111111111111,0.2345745940458829,0.19019491073563166
36,0.9299047619047619,0.9494444444444444,0.22592432660871445,0.17596053886260335
37,0.9323809523809524,0.9425555555555556,0.22484289754403236,0.190496697876576
38,0.9306190476190476,0.9398888888888889,0.2201885873936627,0.20000294951973022
39,0.933,0.9423333333333334,0.21833167452495572,0.1984948712724743
40,0.9329047619047619,0.9472222222222222,0.2148780376739698,0.17708561395076997
41,0.9376190476190476,0.9503333333333334,0.20311592540829876,0.16898344137461474
42,0.9374285714285714,0.9527777777777777,0.2010040735738009,0.16750255808339898
43,0.9418571428571428,0.9512222222222222,0.19160553458029095,0.16549868591076938
44,0.9419047619047619,0.9533333333333334,0.19333357708684568,0.15683641631473252
45,0.9406666666666667,0.9576666666666667,0.19220265222761548,0.1496908806977754
46,0.944047619047619,0.953,0.18815645302789033,0.1596407388990864
47,0.9442857142857143,0.9561111111111111,0.18255671367327056,0.15296519264341035
48,0.9485714285714286,0.9563333333333334,0.17361584582466694,0.15481555923581758
49,0.9448571428571428,0.9538888888888889,0.1771695093284368,0.15589874624175595
50,0.948952380952381,0.9603333333333334,0.17228644751749445,0.14147113434679753
51,0.9478095238095238,0.9548888888888889,0.17405594458953794,0.15145602735116126
52,0.9503809523809523,0.9586666666666667,0.16432151340991485,0.1417922473889082
53,0.9521904761904761,0.9635555555555556,0.1626773679025097,0.12849343723307052
54,0.9525238095238096,0.9621111111111111,0.15560833393075876,0.13370425177487075
55,0.953,0.9555555555555556,0.15655798460477383,0.1490376844196349
56,0.9545714285714286,0.9637777777777777,0.15474480649391176,0.12388719736882453
57,0.955047619047619,0.9625555555555556,0.1525248716184175,0.12848233448090493
58,0.9558095238095238,0.9626666666666667,0.14629087839247248,0.1332987546854725
59,0.9573809523809523,0.9652222222222222,0.14583658694064236,0.12101326750076198
60,0.9574285714285714,0.9658888888888889,0.14168632932891856,0.1204940233353182
61,0.9599047619047619,0.9621111111111111,0.1367906108300118,0.12649603528201792
62,0.9611904761904762,0.9656666666666667,0.13757603165595772,0.12210936174589268
63,0.9606666666666667,0.9645555555555556,0.1358993911103571,0.12154783871923144
64,0.9603333333333334,0.9666666666666667,0.14035051934636528,0.1189814802747986
65,0.9619047619047619,0.9677777777777777,0.1319902119548535,0.11374624211882763
66,0.9606666666666667,0.9651111111111111,0.13397697164837266,0.11640461381683324
67,0.9614285714285714,0.9668888888888889,0.13061756260488946,0.12056243210925278
68,0.9610952380952381,0.9683333333333334,0.13235869826224478,0.11229234732396848
69,0.9634761904761905,0.9693333333333334,0.1269160039592506,0.11005035034836606
70,0.9632857142857143,0.969,0.12755252286236127,0.11204205706041862
71,0.9634285714285714,0.97,0.12746118785050814,0.10747490557082368
72,0.9634285714285714,0.9698888888888889,0.12473990445279004,0.1077025933471898
73,0.9635714285714285,0.9685555555555555,0.1255468222875392,0.11211103669876325
74,0.964952380952381,0.9668888888888889,0.12345188080447994,0.11649894348101307
75,0.9635238095238096,0.9682222222222222,0.12097164498333064,0.11149427902072351
76,0.9647619047619047,0.9706666666666667,0.12305386235464018,0.10541979195087725
77,0.9650952380952381,0.9704444444444444,0.12198998080779157,0.10667666496299472
78,0.9664761904761905,0.9692222222222222,0.1165749579668045,0.10697446624147343
79,0.9666666666666667,0.9698888888888889,0.11584698084792862,0.10520620181403578
80,0.9674285714285714,0.9717777777777777,0.11652742621958075,0.10506493771276998
81,0.9679047619047619,0.9701111111111111,0.11200901820030931,0.10561790380706178
82,0.9687142857142857,0.9693333333333334,0.11263374330070511,0.10574496494513666
83,0.9688095238095238,0.9734444444444444,0.11279375055490155,0.09959487673159398
84,0.967,0.9718888888888889,0.11728169315436478,0.10013786561998493
85,0.9680952380952381,0.973,0.11130193337696055,0.10161570471163231
86,0.9684761904761905,0.9707777777777777,0.11209667370267655,0.10248388375769904
87,0.9681904761904762,0.9715555555555555,0.11176116079874507,0.10080918304767486
88,0.9681904761904762,0.9733333333333334,0.11082038622990228,0.10066724169325639
89,0.9709523809523809,0.9715555555555555,0.10645150187846324,0.10191036767412162
90,0.9683809523809523,0.9721111111111111,0.11269257083688289,0.09894875359080785
91,0.9693809523809523,0.9717777777777777,0.10844502369823612,0.1012969401777319
92,0.9688095238095238,0.9758888888888889,0.1071586177416452,0.09457240202497189
93,0.9690952380952381,0.9713333333333334,0.10807565523699901,0.10012913595700094
94,0.9677619047619047,0.9714444444444444,0.10959652661029788,0.10090023025883534
95,0.9709047619047619,0.9713333333333334,0.10458179618567909,0.10061150106621232
96,0.9690952380952381,0.9718888888888889,0.10610637328724974,0.09896426229797145
97,0.9704761904761905,0.9706666666666667,0.10500847431157731,0.09894796554659697
98,0.9688571428571429,0.9741111111111111,0.10513247490847764,0.09434002892490714
99,0.969047619047619,0.9706666666666667,0.10619638521717564,0.09784427139881655
