,train_acc,test_acc,train_loss,test_loss
0,0.11466666666666667,0.178,2.4691472205941536,2.0385960970364563
1,0.1909047619047619,0.19177777777777777,2.008294035854949,2.0139002013713756
2,0.194,0.1831111111111111,1.9826054841597511,2.0279092661877898
3,0.19914285714285715,0.2021111111111111,1.9746204975714603,1.9319720707886607
4,0.20195238095238094,0.20622222222222222,1.9538413841430455,1.9408050800891632
5,0.21233333333333335,0.191,1.9396969049125683,1.9802931082164141
6,0.2079047619047619,0.1438888888888889,1.933388039583122,2.1137889133277517
7,0.2159047619047619,0.21455555555555555,1.918293285587607,1.9050117088547835
8,0.32966666666666666,0.47,1.6404744638881363,1.3690397684455764
9,0.587952380952381,0.6941111111111111,1.095086075762454,0.8544360595814725
10,0.7121428571428572,0.7695555555555555,0.7959266762664511,0.6475492518210242
11,0.7685714285714286,0.7418888888888889,0.6605725676683167,0.7181380145938684
12,0.8016190476190476,0.8547777777777777,0.5810108458569424,0.46147456321310487
13,0.8264761904761905,0.8802222222222222,0.5097328422639287,0.37942842312209996
14,0.8412380952380952,0.9005555555555556,0.4741707103301401,0.3410339022042058
15,0.8642857142857143,0.9025555555555556,0.4218211026360455,0.32036392993115365
16,0.8706190476190476,0.9032222222222223,0.39123556431796813,0.3120974801375088
17,0.8843809523809524,0.8913333333333333,0.3575603955707412,0.3344123585955471
18,0.8934761904761904,0.8292222222222222,0.33045509651507415,0.5118548376551757
19,0.9005238095238095,0.9128888888888889,0.3136144250211741,0.2817796789215389
20,0.9045238095238095,0.938,0.3002032080560333,0.2211675357786899
21,0.9095238095238095,0.9446666666666667,0.2873841290740662,0.19935020379035184
22,0.916952380952381,0.9457777777777778,0.26868807670165595,0.19081858194149132
23,0.9223809523809524,0.9405555555555556,0.24975566916405884,0.20607445212015024
24,0.9275714285714286,0.9362222222222222,0.24048456571191051,0.21367588751546457
25,0.9297142857142857,0.9467777777777778,0.2323928117366505,0.187508923457341
26,0.9311428571428572,0.9522222222222222,0.22531285031473255,0.16881124018063992
