,train_acc,test_acc,train_loss,test_loss
0,0.4892361561405784,0.4864645056349483,0.7111492849484519,0.6924216647573563
1,0.48541045260018156,0.4892529336586499,0.6966086999509344,0.693147182243021
2,0.48404876150953186,0.4892529336586499,0.7042339407062135,0.693147182243021
3,0.4856049798988458,0.4892529336586499,0.6956047951185852,0.693147182243021
4,0.488133834781481,0.4892529336586499,0.7027924164696848,0.693147182243021
5,0.486577616392167,0.4892529336586499,0.6947181767695177,0.6930264230111275
6,0.48871741667747376,0.4892529336586499,0.6946643853088632,0.679570389946154
7,0.4856698223317339,0.4892529336586499,0.6840496995637031,0.693147182243021
8,0.48469718583841265,0.4882072731497618,0.6961967326793433,0.6931634924225648
9,0.527687718843211,0.4892529336586499,0.6744877724479343,0.6527651993758616
10,0.7179354169368435,0.7189496921110724,0.5314385401881088,0.5988620398877722
11,0.8170794968227207,0.7833159056581852,0.4344259273894595,0.4729447332678231
12,0.8287511347425756,0.7983037062855814,0.4087506664986432,0.4561340212268014
13,0.8570224354817793,0.8094574183803881,0.3642214084376438,0.4364160280466966
14,0.8539748411360394,0.7950505402579295,0.37145681425743576,0.46376964826566136
15,0.8631824666061471,0.8235157429998838,0.35097391173799997,0.4213715623302531
16,0.858319284139541,0.7622865109794353,0.3553164386774,0.5073544885478498
17,0.8683698612371936,0.807598466364587,0.34433815282039126,0.44149989343930357
18,0.8739463104655687,0.7633321714883234,0.33579982795532315,0.5251499061026095
19,0.867073012579432,0.800859765307308,0.34226263666919654,0.4490889221097457
20,0.8692776552976268,0.8154990124317416,0.3403909952994204,0.41889143593914
21,0.8775126442744132,0.8143371674218659,0.3289681388011117,0.4271822946776245
22,0.8740759953313448,0.7985360752875567,0.3331404538260951,0.4541807885395993
23,0.8852937362209831,0.8346694550946904,0.3211645905345802,0.3989307806172779
24,0.8831539359356763,0.8005112118043453,0.3201444176531926,0.4618859412944893
25,0.882959408637012,0.8240966655048216,0.3182306345011189,0.41176602792784184
26,0.8909350278822461,0.8475659347043104,0.3092007615692388,0.38234803800689243
27,0.8895084943587084,0.839084466132218,0.30637601466223413,0.3876215456586788
28,0.9033199325638698,0.8531427907517137,0.2887369297228414,0.3675021033415564
29,0.907405005835819,0.8591843848030672,0.28649400981506373,0.3631517130424542
30,0.9099987031513422,0.8569768792843034,0.27717063269921854,0.3654104183708425
31,0.9144728310206199,0.85953293830603,0.2741394712284393,0.36261498219018534
32,0.9135650369601868,0.8633670268386198,0.2732199072157694,0.35523612481510775
33,0.9195305407858902,0.8597653073080052,0.26283431745663716,0.36505499188563195
34,0.9230320321618467,0.860346229812943,0.2568616640456485,0.3610710096735937
35,0.9206328621449876,0.8514000232369002,0.26198927449116566,0.37287129716580686
36,0.9231617170276228,0.8680144068781225,0.2538291544216797,0.35120351684580947
37,0.9235507716249514,0.8676658533751598,0.25658503715799064,0.35054386653643116
38,0.9245882505511607,0.869757174392936,0.2558417155163911,0.3466727354712646
39,0.9293217481519906,0.8349018240966655,0.24772065506931162,0.4038674261379419
40,0.927181947866684,0.8632508423376322,0.2503331425402669,0.35679662283025265
41,0.9304889119439761,0.8733588939235506,0.24225661613016208,0.3408385524630103
42,0.9334716638568279,0.870570465899849,0.24086230016348273,0.3434956398373643
43,0.9339904033199325,0.8430347391657953,0.23857835142320616,0.38814625221557336
44,0.9350278822461419,0.8665040083652841,0.23616612588221603,0.35359256351747476
45,0.9343794579172611,0.8819565469966306,0.23859586724354517,0.3272905125937054
46,0.9363247309039036,0.8797490414778668,0.23557871054564275,0.32448192007258037
47,0.939048113085203,0.8667363773672592,0.23195020245442252,0.3481096598184685
48,0.9394371676825315,0.8674334843731846,0.2296788088080794,0.35230735437355964
49,0.9395668525483076,0.8753340304403393,0.22889888895621438,0.3388839783389329
50,0.9437167682531449,0.8730103404205879,0.22341087417236502,0.33426275705316255
51,0.9425496044611594,0.8728941559196003,0.22592368725053502,0.3408401250617655
52,0.9436519258202568,0.8906703845706982,0.2232238040672793,0.3108127985191168
53,0.9451433017766827,0.8897409085627977,0.22214533379340073,0.3179433144712094
54,0.9481260536895344,0.8936911815963751,0.21781687596155894,0.30770676585821416
55,0.945402671508235,0.8878819565469966,0.21975700207889326,0.31595573333337845
